entity,country_code
シウダー・カミロ・シエンフエゴス,CU
卡米洛·西恩富戈斯城,CU
시우다드 카밀로 시엔푸에고스,CU
13. arrondissement (paris),FR
13. dzielnica paryża,FR
13.º arrondissement de paris,FR
13e arrondissement de paris,FR
13th arrondissement of paris,FR
13º arrondissement di parigi,FR
paris 13e arrondissement,FR
quận 13,"['FR', 'HU']"
xiii distrito de parís,FR
पेरिस का 13वाँ arrondissement,FR
ปารีส เขต 13,FR
パリ13区,FR
巴黎第13区,FR
파리 13구,FR
proddatur,IN
प्रोड्डातुर,IN
โพรดดาตูร์,IN
プロッダトゥール,IN
普罗达图尔,IN
프로다투르,IN
sittwe,MM
सितवे,MM
ซิตตเว,MM
シットウェ,MM
实兑,MM
시트웨,MM
dundo,AO
डुंडो,AO
ดุนโด,AO
ドゥンド,AO
栋多,AO
둔두,AO
meiktila,MM
मेइक्तिला,MM
เมะทีลา,MM
メイッティーラ,MM
密鐵拉,MM
메이크틸라,MM
gulu,UG
गुलू,UG
กูลู,UG
グル,UG
古盧,UG
굴루,UG
tovuz,AZ
तोवुज़,AZ
โตวุซ,AZ
トヴズ,AZ
托武茲,AZ
토부즈,AZ
idkou,EG
idku,EG
इद्कु,EG
イドゥク,EG
伊德库,EG
이드쿠,EG
uppsala,SE
upsala,SE
उप्साला,SE
อุปซอลา,SE
ウプサラ,SE
乌普萨拉,SE
웁살라,SE
hugli,IN
हुगली,IN
ฮูกลี,IN
フーグリー,IN
胡格利,IN
후글리,IN
hashtsal,IN
हष्टसल,IN
san luis rio colorado,MX
san luis río colorado,MX
サン・ルイス・リオ・コロラド,MX
圣路易斯-里奥科罗拉多,MX
산루이스리오콜로라도,MX
nador,MA
नादोर,MA
นาดอร์,MA
ナドル,MA
纳多尔,MA
나도르,MA
malajer,IR
malayer,IR
मलायर,IR
มาลาเยร์,IR
マラーイェル,IR
马拉耶尔,IR
말라예르,IR
bielsko-biala,PL
bielsko-biała,PL
बेल्स्को-बिआला,PL
เบียลสกอ-เบียวา,PL
ビェルスコ＝ビャワ,PL
别尔斯科-比亚瓦,PL
비엘스코비아와,PL
marsa matrouh,EG
marsa matruh,EG
मर्सा matrūḥ,EG
มาร์ซามาทรูห์,EG
マルサ・マトルーフ,EG
马特鲁港,EG
마르사 마트루,EG
almere stad,NL
अल्मेरे स्टैड,NL
อัลเมเรอสตัด,NL
アルメレ・スタッド,NL
阿尔梅勒市,NL
알메러 스타트,NL
saint-etienne,FR
saint-étienne,FR
सेंट-इटियेन,FR
แซ็งเตเตียน,FR
サン＝テティエンヌ,FR
圣艾蒂安,FR
생테티엔,FR
amroha,IN
अमरोहा,IN
อัมโรหา,IN
アムローハー,IN
阿姆罗哈,IN
암로하,IN
narashino,JP
नाराशिनो,JP
นาราชิโนะ,JP
习志野,JP
習志野,JP
나라시노,JP
regina,CA
रेजिना,CA
ริไจนา,CA
レジャイナ,CA
里贾纳,CA
리자이나,CA
bejaia,DZ
bidżaja,DZ
béjaïa,DZ
बेजाया,DZ
เบจายา,DZ
ベジャイア,DZ
贝贾亚,DZ
베자이아,DZ
zhenzhou,CN
झेंग्झौ,CN
tempe,US
टेम्पे,US
เทมพี,US
テンピ,US
坦佩,US
템피,US
xindi,CN
ज़िंडी,CN
シンディ,CN
辛迪,CN
oceanside,US
ओशनसाइड,US
โอเชียนไซด์,US
オーシャンサイド,US
欧申赛德,US
오션사이드,US
bella vista,DO
बेला विस्टा,DO
เบลลาวิสตา,DO
ベラビスタ,DO
贝拉维斯塔,DO
벨라 비스타,DO
fengcheng,CN
phong thành,CN
फ़ेंगचेंग,CN
เฟิงเฉิง,CN
丰城,CN
豊城,CN
saveh,IR
sawe,IR
सावेह,IR
ซาเวห์,IR
サーヴェ,IR
萨韦,IR
사베,IR
wigan,GB
विगन,GB
วีแกน,GB
ウィガン,GB
威根,GB
위건,GB
garden grove,US
गार्डन ग्रोव,US
การ์เดนโกรฟ,US
ガーデングローブ,US
加登格罗夫,US
가든그로브,US
karaman,TR
करमान,TR
คารามัน,TR
カラマン,TR
卡拉曼,TR
카라만,TR
choj,IR
choy,IR
joi,IR
khowy,IR
khoy,IR
ख़ोय,IR
โฆย,IR
ホイ,IR
霍伊,IR
siverek,TR
सिवेरेक,TR
ซีเวเรก,TR
シヴェレク,TR
锡韦雷克,TR
시베레크,TR
palhoca,BR
palhoça,BR
パリョッサ,BR
帕略萨,BR
팔료사,BR
rancho cucamonga,US
रांचो कुकामोंगा,US
แรนโชคูคามองกา,US
ランチョ・クカモンガ,US
库卡蒙格牧场,US
랜초쿠카몽가,US
cape coral,US
केप कोरल,US
เคปคอรัล,US
ケープコーラル,US
科勒尔角,US
케이프코럴,US
cửu đài,CN
jiutai,CN
जिउताई,CN
จิ่วไถ,CN
九台,CN
주타이,CN
naga,PH
नागा,PH
นากา,PH
ナガ,PH
那加,PH
tomakomai,JP
तोमाकोमाई,JP
โทมาโกไม,JP
苫小牧,JP
도마코마이,JP
tambaram,IN
ताम्बरम,IN
ตัมบรัม,IN
タンバラム,IN
坦巴拉姆,IN
탐바람,IN
cianjur,ID
सियानजुर,ID
จันจูร์,ID
チアンジュール,ID
展玉,ID
치안주르,ID
pamulang,ID
पामुलांग,ID
ปามูลัง,ID
パムラン,ID
帕穆朗,ID
파물랑,ID
hitachi,JP
हिताची,JP
ฮิตาชิ,JP
日立,JP
히타치,JP
punggol,SG
पुंगगोल,SG
พังกอล,SG
プンゴル,SG
榜鵝,SG
풍골,SG
bo,SL
बो,SL
โบ,SL
ボー,SL
博城,SL
보,SL
pathankot,IN
पठानकोट,IN
ปาทานโกต,IN
パタンコート,IN
帕坦科特,IN
파탄코트,IN
cikupa,ID
จิกูปา,ID
チクパ,ID
芝古巴,ID
치쿠파,ID
bhind,IN
भिंड,IN
ภินท์,IN
ビンド,IN
宾德,IN
빈드,IN
puerto cabello,VE
प्यूर्टो कैबेलो,VE
ปูเอร์โตกาเบโย,VE
プエルト・カベージョ,VE
卡貝略港,VE
푸에르토 카베요,VE
sakura,JP
साकुरा,JP
ซากูระ,JP
佐倉,JP
사쿠라,JP
ube,JP
उबे,JP
อูเบะ,JP
宇部,JP
우베,JP
daule,EC
दाउले,EC
ดาอูเล,EC
ダウレ,EC
道莱,EC
다울레,EC
cuddalore,IN
kadalur,IN
कुड्डालोर,IN
คัดดาลอร์,IN
カッダロール,IN
古德洛尔,IN
쿠달로르,IN
tilimsan,DZ
tlemcen,DZ
tremecém,DZ
tremecén,DZ
त्लेम्सेन,DZ
ทเลมเซน,DZ
トレムセン,DZ
特莱姆森,DZ
틀렘센,DZ
shimla,IN
शिमला,IN
ชิมลา,IN
シムラー,IN
西姆拉,IN
심라,IN
croydon,GB
क्रोइडन,GB
ครอยดอน,GB
クロイドン,GB
克罗伊登,GB
크로이던,GB
myeik,MM
म्इएक,MM
มะริด,MM
ミェイ,MM
丹老,MM
메익,MM
east new york,US
ईस्ट न्यूयॉर्क,US
อีสต์นิวยอร์ก,US
イーストニューヨーク,US
东纽约,US
이스트뉴욕,US
chan junis,PS
chan yunis,PS
jan yunis,PS
khan younès,PS
khan yunis,PS
ख़ान यूनिस,PS
คานยูนิส,PS
ハーンユーニス,PS
汗尤尼斯,PS
칸 유니스,PS
dharan,NP
धरान,NP
ธราน,NP
ダラン,NP
達蘭,NP
다란,NP
bata,GQ
बाटा,GQ
บาตา,GQ
バタ,GQ
巴塔,GQ
바타,GQ
kamakura,JP
कामाकुरा,JP
คามากูระ,JP
鎌倉,JP
가마쿠라,JP
chicoloapan,MX
チコロアパン,MX
奇科洛阿潘,MX
치콜로아판,MX
vancouver,"[""CA"", ""US""]"
वैंकूवर,"[""CA"", ""US""]"
แวนคูเวอร์,"[""CA"", ""US""]"
バンクーバー,"[""CA"", ""US""]"
温哥华,"[""CA"", ""US""]"
밴쿠버,"[""CA"", ""US""]"
gadag-betageri,IN
गदग-बेतगेरी,IN
คทาค-เพทเคริ,IN
ガダグ・ベタゲリ,IN
加达格-贝塔盖里,IN
가다그-베타게리,IN
izumo,JP
licheng,CN
lịch thành,CN
इज़ुमो,JP
लिचेंग,CN
ลี่เฉิง,CN
อิซูโมะ,JP
出雲,JP
历城,CN
歴城,CN
리청,CN
이즈모,JP
kon tum,VN
कोन तुम,VN
กอนตูม,VN
コントゥム,VN
崑嵩,VN
꼰뚬,VN
lang'ata,KE
ongata rongai,KE
ओंगाटा रोंगई,KE
อองกาตา รองไก,KE
オンガタ・ロンガイ,KE
ランガタ,KE
兰加塔,KE
翁加塔龙盖,KE
랑가타,KE
옹가타 롱가이,KE
tunja,CO
तुंजा,CO
ตุงฮา,CO
トゥンハ,CO
通哈,CO
툰하,CO
quillacollo,BO
क्वियाकोयो,BO
キヤコヨ,BO
基亚科约,BO
키야코요,BO
gisenyi,RW
गिसेनी,RW
กีเซนยี,RW
ギセニ,RW
吉塞尼,RW
기세니,RW
isparta,TR
इस्पार्टा,TR
อิสปาร์ตา,TR
ウスパルタ,TR
伊斯帕尔塔,TR
으스파르타,TR
warrington,GB
वॉरिन्गटन,GB
วอร์ริงตัน,GB
ウォリントン,GB
沃灵顿,GB
워링턴,GB
klaipeda,LT
klaipėda,LT
kłajpeda,LT
memel,LT
क्लैपेडा,LT
ไคลเปดา,LT
クライペダ,LT
克莱佩达,LT
클라이페다,LT
walsall,GB
वॉल्सल,GB
วอลซอลล์,GB
ウォルソール,GB
沃尔索尔,GB
월솔,GB
herne,DE
हर्ने,DE
แฮร์เนอ,DE
ヘルネ,DE
黑尔讷,DE
헤르네,DE
batoumi,GE
batumi,GE
बातूमी,GE
บาตูมี,GE
バトゥミ,GE
巴统,GE
바투미,GE
santander,ES
सान्टान्डर,ES
ซันตันเดร์,ES
サンタンデール,ES
桑坦德,ES
산탄데르,ES
lioublino,RU
liublino,RU
liublinó,RU
ljublino,RU
lyublino,RU
ल्युब्लिनो,RU
ลูบลิโน,RU
リュブリノ,RU
卢布利诺,RU
류블리노,RU
mansfield,GB
मैन्सफील्ड,GB
แมนส์ฟีลด์,GB
マンスフィールド,GB
曼斯菲尔德,GB
맨스필드,GB
reggio d'émilie,IT
reggio emilia,IT
reggio nell'emilia,IT
रेजो एमिलिया,IT
เรจโจเอมีเลีย,IT
レッジョ・エミリア,IT
雷焦艾米利亚,IT
레조넬에밀리아,IT
allenstein,PL
olsztyn,PL
ओल्श्टिन,PL
ออลชตึน,PL
オルシュティン,PL
奥尔什丁,PL
올슈틴,PL
francisco morato,BR
फ्रांसिस्को मोराटो,BR
ฟรังซิสกูโมราตู,BR
フランシスコ・モラート,BR
弗朗西斯科-莫拉托,BR
프란시스쿠모라투,BR
keng tung,MM
केंग तुंग,MM
เชียงตุง,MM
ケントゥン,MM
景栋,MM
켕뚱,MM
sioux falls,US
सिओक्स फॉल्स,US
ซูฟอลส์,US
スーフォールズ,US
苏福尔斯,US
수폴스,US
prizren,XK
प्रिज़रेन,XK
พริซเรน,XK
プリズレン,XK
普里兹伦,XK
프리즈렌,XK
dongling,CN
đông lăng,CN
दोंगलिंग,CN
ตงหลิง,CN
东陵,CN
東陵 (とうりょう),CN
동링,CN
bacau,RO
bacău,RO
बाकाउ,RO
บาเกา,RO
バカウ,RO
巴克乌,RO
바커우,RO
ungaran,ID
उंगारन,ID
อุงการัน,ID
ウンガラン,ID
翁加蘭,ID
웅아란,ID
urayasu,JP
उरायासु,JP
อุรายาซุ,JP
浦安,JP
우라야스,JP
baranavichy,BY
baranavitchy,BY
baranavičy,BY
baranawitschy,BY
baranovichi,BY
baranowicze,BY
baránavichi,BY
बारानोविची,BY
บารานาวีชี,BY
バラーナヴィチ,BY
巴拉诺维奇,BY
바라노비치,BY
phra pradaeng,TH
फ्रा प्रडेंग,TH
พระประแดง,TH
プラプラデーン,TH
帕巴登,TH
프라쁘라댕,TH
dagupan,PH
दगुपान,PH
ดากูปัน,PH
ダグパン,PH
達古潘,PH
다구판,PH
ontario,US
ओंटारियो,US
ออนแทรีโอ,US
オンタリオ,US
安大略,US
온타리오,US
veraval,IN
werawal,IN
वेरावल,IN
เวราวัล,IN
ヴェーラーヴァル,IN
韦拉沃尔,IN
베라발,IN
nausari,IN
navsari,IN
नवसारी,IN
นวสารี,IN
ナヴサーリー,IN
纳夫萨里,IN
나브사리,IN
imabari,JP
इमाबारी,JP
อิมาบาริ,JP
今治,JP
이마바리,JP
mansa,ZM
मानसा,ZM
มันซา,ZM
マンサ,ZM
曼萨,ZM
muelheim,DE
mülheim an der ruhr,DE
म्यूलहाइम,DE
มืลไฮม์อันแดร์รัวร์,DE
ミュールハイム・アン・デア・ルール,DE
米尔海姆,DE
뮐하임안데어루어,DE
kulim,MY
कुलिम,MY
กูลิม,MY
クリム,MY
居林,MY
쿨림,MY
oshodi,NG
ओशोडी,NG
โอโชดิ,NG
オショディ,NG
奥绍迪,NG
오쇼디,NG
puri,IN
पुरी,IN
ปุรี,IN
プリー,IN
普里,IN
ramat gan,IL
रमात गान,IL
รอมัตกัน,IL
ラマト・ガン,IL
拉马特甘,IL
라마트간,IL
bahadurgarh,IN
बहादुरगढ़,IN
บะหาดูร์ครห์,IN
バハードゥルガル,IN
巴哈杜尔加尔,IN
바하두르가르,IN
haldia,IN
हल्दिया,IN
ฮัลเดีย,IN
ハルディア,IN
哈爾迪亞,IN
할디아,IN
jackson,US
जैक्सन,US
แจ็กสัน,US
ジャクソン,US
杰克逊,US
temirtaou,KZ
temirtau,KZ
तेमिरताउ,KZ
เตมีร์เตา,KZ
テミルタウ,KZ
铁米尔套,KZ
테미르타우,KZ
east helsinki,FI
helsinki est,FI
helsinki wschodnie,FI
helsinki-est,FI
ost-helsinki,FI
đông helsinki,FI
东赫尔辛基,FI
東ヘルシンキ,FI
동헬싱키,FI
khammam,IN
खम्मम,IN
คัมมัม,IN
カンマム,IN
卡姆马姆,IN
캄맘,IN
carolina,PR
कैरोलिना,PR
กาโรลีนา,PR
カロリーナ,PR
卡罗利纳,PR
카롤리나,PR
raiganj,IN
रायगंज,IN
รายคัญช์,IN
ライガンジ,IN
赖甘杰,IN
라이간지,IN
sunderland,GB
सुंदरलैंड,GB
ซันเดอร์แลนด์,GB
サンダーランド,GB
桑德兰,GB
선덜랜드,GB
takaoka,JP
ताकाओका,JP
ทากาโอกะ,JP
高冈,JP
高岡,JP
다카오카,JP
malda,IN
मालदा,IN
มัลดา,IN
モルダ,IN
马尔达,IN
aracatuba,BR
araçatuba,BR
อาราซาตูบา,BR
アラサトゥバ,BR
阿拉萨图巴,BR
아라사투바,BR
nishio,JP
निशिओ,JP
นิชิโอะ,JP
西尾,JP
니시오,JP
सान लुइस,AR
ซานลุยส์,AR
산루이스,AR
ouargla,DZ
warkala,DZ
वार्ग्ला,DZ
วาร์กลา,DZ
ワルグラ,DZ
瓦尔格拉,DZ
우아르글라,DZ
kluang,MY
क्लुआंग,MY
กลวง,MY
クルアン,MY
居銮,MY
클루앙,MY
albacete,ES
अल्बासेते,ES
อัลบาเซเต,ES
アルバセテ,ES
阿尔瓦塞特,ES
알바세테,ES
kipushi,CD
किपुशी,CD
คิปูชิ,CD
キプシ,CD
基普希,CD
키푸시,CD
nguyên lãng cựu khư,HK
yuen long kau hui,HK
युएन लोंग काउ हुई,HK
ยฺเหวียนหล่างเก่าฮุย,HK
元朗旧墟 (ユンロン・カウフイ),HK
元朗舊墟,HK
윈롱카우후이,HK
lai dương,CN
laiyang,CN
लाययांग,CN
ไหลหยาง,CN
莱阳,CN
莱陽,CN
래양,CN
dżaunpur,IN
jaunpur,IN
जौनपुर,IN
จาอุนปุระ,IN
ジャウンプル,IN
章普尔,IN
자운푸르,IN
ciudad del carmen,MX
स्यूदाद देल कारमेन,MX
ซิวดัดเดลการ์เมน,MX
シウダー・デル・カルメン,MX
卡门城,MX
시우다드델카르멘,MX
harburg,DE
harburgo,DE
ハールブルク,DE
哈尔堡,DE
하르부르크,DE
mufulira,ZM
मुफुलिरा,ZM
มูฟูลีรา,ZM
ムフリラ,ZM
穆富利拉,ZM
무풀리라,ZM
deoli,IN
देवली,IN
เดโอลี,IN
デオリー,IN
德奥利,IN
데올리,IN
dżafna,LK
jaffna,LK
जाफ़ना,LK
จาฟนา,LK
ジャフナ,LK
贾夫纳,LK
자프나,LK
arad,RO
अराद,RO
อารัด,RO
アラド,RO
阿拉德,RO
아라드,RO
chetumal,MX
चेतुमाल,MX
เชตูมัล,MX
チェトゥマル,MX
切圖馬爾,MX
체투말,MX
bharuch,IN
भरूच,IN
ภารุจ,IN
バルーチ,IN
巴鲁奇,IN
바루치,IN
djong-hoi,VN
dschong hoi,VN
dżong hoi,VN
gjong hoi,VN
जोंग होई,VN
จองฮอย,VN
グジョン・ホイ,VN
吉宗会,VN
그종호이,VN
don mueang,TH
don mueang city,TH
डॉन मुएंग,TH
ดอนเมือง,TH
ドンムアン,TH
廊曼,TH
돈므앙,TH
gurue,MZ
gurué,MZ
गुरुए,MZ
กูรูเอ,MZ
グルエ,MZ
古鲁埃,MZ
구루에,MZ
hirosaki,JP
हिरोसाकी,JP
ฮิโรซากิ,JP
弘前,JP
히로사키,JP
pilsen,CZ
pilzno,CZ
plzeň,CZ
पिल्सेन,CZ
เปิลเซ็ญ,CZ
プルゼニ,CZ
比尔森,CZ
필젠,CZ
chalco,MX
चाल्को,MX
ชาลโก,MX
チャルコ,MX
查爾科,MX
찰코,MX
tolone,FR
tolón,FR
toulon,FR
tulon,FR
तूलों,FR
ตูลง,FR
トゥーロン,FR
土伦,FR
툴롱,FR
vila andrade,BR
ヴィラ・アンドラーデ,BR
维拉安德拉德,BR
빌라 안드라지,BR
pocos de caldas,BR
poços de caldas,BR
โปซูสจีกัลดัส,BR
ポソス・デ・カルダス,BR
波苏斯迪卡尔达斯,BR
포수스지카우다스,BR
calabozo,VE
कालबोज़ो,VE
กาลาโบโซ,VE
カラボソ,VE
卡拉沃索,VE
칼라보소,VE
dschabaliya,PS
dżabalija,PS
jabalya,PS
yabalia,PS
जबलिया,PS
จาบาเลีย,PS
ジャバーリーヤー,PS
贾巴利亚,PS
자발리야,PS
araraquara,BR
अराराक्वारा,BR
อาราราควารา,BR
アララクアラ,BR
阿拉拉夸拉,BR
아라라쿠아라,BR
yopal,CO
योपाल,CO
โยปาล,CO
ヨパル,CO
约帕尔,CO
요팔,CO
ituzaingo,AR
ituzaingó,AR
इतुज़ाइंगो,AR
อิตูไซง์โก,AR
イツサインゴー,AR
伊图萨因戈,AR
이투사잉고,AR
फ्लोरेंसिया,CO
ฟลอเรนเซีย,CO
フロレンシア,CO
弗洛伦西亚,CO
플로렌시아,CO
moratuwa,LK
मोरटुवा,LK
โมราตุวา,LK
モラトゥワ,LK
莫拉图瓦,LK
모라투와,LK
angers,FR
आन्जे,FR
อ็องเฌ,FR
アンジェ,FR
昂热,FR
앙제,FR
ilford,GB
